time,open,high,low,close,Volume
1784823720,8315.9,8319.1,8315.9,8319.1,48
1784823780,8318.9,8322.6,8318.6,8322.4,48
1784823840,8322.6,8324.1,8321.9,8321.9,76
1784823900,8322.1,8324.4,8321.9,8324.1,74
1784823960,8323.9,8323.9,8321.6,8322.4,46
1784824020,8322.9,8324.1,8322.6,8323.9,34
1784824080,8324.1,8325.1,8323.9,8324.6,58
1784824140,8324.9,8326.6,8324.9,8326.4,50
1784824200,8325.9,8325.9,8323.9,8324.6,54
1784824260,8325.1,8325.6,8322.9,8323.1,40
1784824320,8322.9,8323.4,8321.2,8321.2,54
1784824380,8320.9,8321.4,8320.4,8320.4,52
1784824440,8320.7,8321.2,8319.7,8319.9,44
1784824500,8320.2,8320.2,8318.2,8319.9,50
1784824560,8319.7,8319.9,8316.4,8316.9,54
1784824620,8317.2,8317.2,8314.4,8314.9,52
1784824680,8315.2,8317.2,8314.4,8317.2,44
1784824740,8317.7,8318.2,8316.9,8317.7,56
1784824800,8317.4,8317.9,8315.7,8316.2,60
1784824860,8316.4,8316.4,8313.9,8315.2,54
1784824920,8314.9,8314.9,8313.4,8314.7,56
1784824980,8314.4,8315.2,8312.9,8312.9,46
1784825040,8313.2,8313.7,8312.4,8312.4,36
1784825100,8311.9,8311.9,8308.7,8308.9,58
1784825160,8309.4,8309.9,8308.9,8309.7,48
1784825220,8309.9,8309.9,8307.9,8308.9,50
1784825280,8309.4,8310.2,8308.4,8308.7,54
1784825340,8308.4,8308.9,8307.4,8307.4,36
1784825400,8307.7,8307.7,8305.9,8306.4,40
1784825460,8306.9,8307.4,8306.2,8307.4,34
1784825520,8307.9,8308.4,8306.4,8306.4,50
1784825580,8306.2,8306.4,8304.9,8306.4,42
1784825640,8307.2,8307.9,8306.4,8307.7,58
1784825700,8307.4,8310.2,8307.4,8309.4,68
1784825760,8309.7,8309.7,8307.9,8308.9,46
1784825820,8308.7,8308.9,8307.4,8307.4,16
1784825880,8306.9,8307.9,8306.4,8307.9,58
1784825940,8308.2,8311.4,8308.2,8311.4,50
1784826000,8310.9,8311.4,8309.4,8310.4,76
1784826060,8309.9,8309.9,8307.9,8308.9,64
1784826120,8308.7,8309.2,8307.2,8307.9,86
1784826180,8308.2,8308.4,8306.2,8306.4,94
1784826240,8306.2,8306.4,8301.5,8301.5,94
1784826300,8301.7,8302.4,8298.7,8300.5,76
1784826360,8300.2,8301.5,8299,8299.5,74
1784826420,8299,8301.2,8298,8298.5,62
1784826480,8299,8302.7,8298,8300.5,64
1784826540,8300,8303,8300,8303,62
1784826600,8302.5,8305.4,8302.5,8303.9,44
1784826660,8303.7,8304.9,8303,8303.5,50
1784826720,8303.7,8305.2,8303.2,8304.9,64
1784826780,8304.7,8305.9,8303.5,8303.5,50
1784826840,8303.9,8305.4,8303.5,8304,50
1784826900,8303.5,8304.7,8303,8304.2,66
